"version","id","countryid","fieldid","value"
"2014-06-24","20798","150","36","0 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","20804","150","29","67,741,401<br /><i><b>note:</b> </i>estimates for this country explicitly take into account the effects of excess mortality due to AIDS; this can result in lower life expectancy, higher infant mortality, higher death rates, lower population growth rates, and changes in the distribution of population by age and sex than would otherwise be expected (July 2014 est.)"
"2014-06-24","20806","150","168","<i>total: </i>4,071 km<br /><i>standard gauge: </i>29 km 1.435-m gauge (29 km electrified)<br /><i>narrow gauge: </i>4,042 km 1.000-m gauge (2008)"
"2014-06-24","20811","150","44","1.5 children born/woman (2014 est.)"
"2014-06-24","20813","150","103","0.7% (2013 est.)<br />0.7% (2012 est.)"
"2014-06-24","20818","150","7","<i>total: </i>513,120 sq km<br /><i>land: </i>510,890 sq km<br /><i>water: </i>2,230 sq km"
"2014-06-24","20820","150","155","6.391 million (2012)"
"2014-06-24","20821","150","156","84.075 million (2012)"
"2014-06-24","20822","150","161","17.483 million (2009)"
"2014-06-24","20823","150","159",".th"
"2014-06-24","20824","150","50","1.1% (2012 est.)"
"2014-06-24","20825","150","51","443,100 (2012 est.)"
"2014-06-24","20826","150","52","20,800 (2012 est.)"
"2014-06-24","20827","150","106","39.4 (2010)<br />42 (2002)"
"2014-06-24","20829","150","160","3.399 million (2012)"
"2014-06-24","20830","150","110","45.9% of GDP (2013 est.)<br />45.8% of GDP (2012 est.)<br /><i><b>note:</b> </i>data cover general government debt, and includes debt instruments issued (or owned) by government entities other than the treasury; the data include treasury debt held by foreign entities; the data include debt issued by subnational entities, as well as intra-governmental debt; intra-governmental debt consists of treasury borrowings from surpluses in the social funds, such as for retirement, medical care, and unemployment; debt instruments for the social funds are sold at public auctions"
"2014-06-24","20831","150","119","-$3.2 billion (2013 est.)<br />-$1.4 billion (2012 est.)"
"2014-06-24","20832","150","126","$167.2 billion (31 December 2013 est.)<br />$181.6 billion (31 December 2012 est.)"
"2014-06-24","20837","150","128","$193.7 billion (31 December 2013 est.)<br />$159.6 billion (31 December 2012 est.)"
"2014-06-24","20838","150","129","$65.14 billion (31 December 2013 est.)<br />$52.56 billion (31 December 2012 est.)"
"2014-06-24","20839","150","118","$348.5 billion (31 December 2013 est.)<br />$383 billion (31 December 2012)<br />$268.5 billion (31 December 2011 est.)"
"2014-06-24","20843","150","56","5.8% of GDP (2011)"
"2014-06-24","20844","150","113","2.25% (31 December 2013 est.)<br />3.25% (31 December 2011 est.)"
"2014-06-24","20845","150","114","6.9% (31 December 2013 est.)<br />7.1% (31 December 2012 est.)"
"2014-06-24","20846","150","117","$511.2 billion (31 December 2013 est.)<br />$480.5 billion (31 December 2012 est.)"
"2014-06-24","20849","150","115","$50.18 billion (31 December 2013 est.)<br />$52.18 billion (31 December 2012 est.)"
"2014-06-24","20850","150","116","$516.4 billion (31 December 2013 est.)<br />$488.6 billion (31 December 2012 est.)"
"2014-06-24","20856","150","108","20.2% of GDP (2013 est.)"
"2014-06-24","20857","150","109","-4% of GDP (2013 est.)"
"2014-06-24","20858","150","40","48 deaths/100,000 live births (2010)"
"2014-06-24","20859","150","55","7% (2006)"
"2014-06-24","20860","150","45","4.1% of GDP (2011)"
"2014-06-24","20863","150","54","8.8% (2008)"
"2014-06-24","20864","150","60","<i>total: </i>2.8%<br /><i>male: </i>2.5%<br /><i>female: </i>3.1% (2012)"
"2014-06-24","20866","150","132","173.3 billion kWh (2012 est.)"
"2014-06-24","20867","150","133","169.4 billion kWh (2012 est.)"
"2014-06-24","20868","150","134","1.535 billion kWh (2012 est.)"
"2014-06-24","20869","150","135","9.575 billion kWh (2012 est.)"
"2014-06-24","20870","150","136","32.6 million kW (2012 est.)"
"2014-06-24","20871","150","137","89% of total installed capacity (2012 est.)"
"2014-06-24","20872","150","139","10.9% of total installed capacity (2012 est.)"
"2014-06-24","20873","150","138","0% of total installed capacity (2012 est.)"
"2014-06-24","20874","150","140","0.2% of total installed capacity (2012 est.)"
"2014-06-24","20875","150","141","574,000 bbl/day (2012 est.)"
"2014-06-24","20876","150","142","32,200 bbl/day (2011 est.)"
"2014-06-24","20877","150","143","793,900 bbl/day (2011 est.)"
"2014-06-24","20878","150","144","453.3 million bbl (1 January 2013 est.)"
"2014-06-24","20879","150","145","913,600 bbl/day (2011 est.)"
"2014-06-24","20880","150","146","721,100 bbl/day (2011 est.)"
"2014-06-24","20881","150","147","192,400 bbl/day (2011 est.)"
"2014-06-24","20882","150","148","41,700 bbl/day (2011 est.)"
"2014-06-24","20883","150","149","36.99 billion cu m (2011 est.)"
"2014-06-24","20884","150","150","45.08 billion cu m (2010 est.)"
"2014-06-24","20885","150","151","0 cu m (2011 est.)"
"2014-06-24","20886","150","152","9.58 billion cu m (2011 est.)"
"2014-06-24","20887","150","153","284.9 billion cu m (1 January 2013 est.)"
"2014-06-24","20893","150","95","30.8% of GDP (2013 est.)<br />30.5% of GDP (2012 est.)<br />28.3% of GDP (2011 est.)"
"2014-06-24","20895","151","91","$25.41 billion (2013 est.)<br />$23.51 billion (2012 est.)<br />$21.72 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","20896","151","33","2.44% (2014 est.)"
"2014-06-24","20897","151","93","8.1% (2013 est.)<br />8.3% (2012 est.)<br />12% (2011 est.)"
"2014-06-24","20898","151","94","$21,400 (2013 est.)<br />$20,400 (2012 est.)<br />$19,400 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","20916","151","179","2.92% of GDP (2012)<br />2.6% of GDP (2011)<br />2.92% of GDP (2010)"
"2014-06-24","20923","151","163","6 (2013)"
"2014-06-24","20924","151","34","34.48 births/1,000 population (2014 est.)"
"2014-06-24","20932","151","35","6.18 deaths/1,000 population (2014 est.)"
"2014-06-24","20937","151","120","$34.1 million (2011 est.)<br />$17.8 million (2010 est.)<br /><i><b>note:</b> </i>excludes oil"
"2014-06-24","20940","151","169","<i>total: </i>6,040 km<br /><i>paved: </i>2,600 km<br /><i>unpaved: </i>3,440 km (2005)"
"2014-06-24","20942","151","123","$689 million (2011 est.)<br />$378 million (2010 est.)"
"2014-06-24","20944","151","100","6.2% (2013 est.)"
"2014-06-24","20946","151","41","<i>total: </i>38.79 deaths/1,000 live births<br /><i>male: </i>41.84 deaths/1,000 live births<br /><i>female: </i>35.54 deaths/1,000 live births (2014 est.)"
"2014-06-24","20947","151","112","4.5% (2013 est.)<br />11.8% (2012 est.)"
"2014-06-24","20949","151","101","418,200 (2009)"
"2014-06-24","20955","151","42","<i>total population: </i>67.39 years<br /><i>male: </i>65.87 years<br /><i>female: </i>69.01 years (2014 est.)"
"2014-06-24","20960","151","171","<i>total: </i>1<br /><i>by type: </i>passenger/cargo 1 (2010)"
"2014-06-24","20964","151","36","-3.87 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","20969","151","29","1,201,542<br /><i><b>note:</b> </i>other estimates range as low as 800,000 (July 2014 est.)"
"2014-06-24","20975","151","44","5.11 children born/woman (2014 est.)"
"2014-06-24","20977","151","103","18.4% (2010 est.)<br />20% (2006 est.)"
"2014-06-24","20982","151","7","<i>total: </i>14,874 sq km<br /><i>land: </i>14,874 sq km<br /><i>water: </i>0 sq km"
"2014-06-24","20984","151","155","3,000 (2012)"
"2014-06-24","20985","151","156","621,000 (2012)"
"2014-06-24","20986","151","161","2,100 (2009)"
"2014-06-24","20987","151","159",".tl"
"2014-06-24","20988","151","50","NA"
"2014-06-24","20989","151","51","NA"
"2014-06-24","20990","151","52","NA"
"2014-06-24","20991","151","106","31.9 (2007 est.)<br />38 (2002 est.)"
"2014-06-24","20993","151","160","252 (2012)"
"2014-06-24","20994","151","119","$2.375 billion (2011 est.)<br />$1.161 billion (2007 est.)"
"2014-06-24","20997","151","118","$NA"
"2014-06-24","20999","151","56","9.4% of GDP (2011)"
"2014-06-24","21000","151","114","12.3% (31 December 2013 est.)<br />12.21% (31 December 2012 est.)"
"2014-06-24","21001","151","117","$-300 million (31 December 2013 est.)<br />$-681 million (31 December 2012 est.)"
"2014-06-24","21004","151","115","$203.2 million (31 December 2013 est.)<br />$205.8 million (31 December 2012 est.)"
"2014-06-24","21005","151","116","$433.4 million (31 December 2013 est.)<br />$407 million (31 December 2012 est.)"
"2014-06-24","21011","151","108","26.1% of GDP (2013 est.)"
"2014-06-24","21012","151","109","-1.6% of GDP (2013 est.)"
"2014-06-24","21013","151","40","300 deaths/100,000 live births (2010)"
"2014-06-24","21014","151","55","45.3% (2010)"
"2014-06-24","21015","151","45","5.1% of GDP (2011)"
"2014-06-24","21018","151","54","2.7% (2008)"
"2014-06-24","21019","151","60","<i>total: </i>14.8%<br /><i>male: </i>10.4%<br /><i>female: </i>22.7% (2010)"
"2014-06-24","21020","151","132","131.7 million kWh (2012 est.)"
"2014-06-24","21021","151","133","67.59 million kWh (2012 est.)"
"2014-06-24","21022","151","134","0 kWh (2011 est.)"
"2014-06-24","21023","151","135","0 kWh (2011 est.)"
"2014-06-24","21024","151","141","79,490 bbl/day (2012 est.)"
"2014-06-24","21025","151","142","87,000 bbl/day (2010 est.)"
"2014-06-24","21026","151","143","0 bbl/day (2010 est.)"
"2014-06-24","21027","151","144","0 bbl (1 January 2013 est.)"
"2014-06-24","21028","151","145","0 bbl/day (2010 est.)"
"2014-06-24","21029","151","146","2,755 bbl/day (2011 est.)"
"2014-06-24","21030","151","147","0 bbl/day (2010 est.)"
"2014-06-24","21031","151","148","1,264 bbl/day (2010 est.)"
"2014-06-24","21032","151","149","0 cu m (2011 est.)"
"2014-06-24","21033","151","150","0 cu m (2010 est.)"
"2014-06-24","21034","151","151","0 cu m (2011 est.)"
"2014-06-24","21035","151","152","0 cu m (2011 est.)"
"2014-06-24","21036","151","153","200 billion cu m (1 January 2006 est.)"
"2014-06-24","21043","152","91","$358.9 billion (2013 est.)<br />$340.8 billion (2012 est.)<br />$323.8 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","21044","152","33","1% (2014 est.)"
"2014-06-24","21045","152","93","5.3% (2013 est.)<br />5.2% (2012 est.)<br />6.2% (2011 est.)"
"2014-06-24","21046","152","94","$4,000 (2013 est.)<br />$3,800 (2012 est.)<br />$3,700 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","21065","152","179","2.37% of GDP (2012)<br />2.17% of GDP (2011)<br />2.37% of GDP (2010)"
"2014-06-24","21073","152","163","45 (2013)"
"2014-06-24","21074","152","34","16.26 births/1,000 population (2014 est.)"
"2014-06-24","21083","152","35","5.93 deaths/1,000 population (2014 est.)"
"2014-06-24","21088","152","120","$128.9 billion (2013 est.)<br />$114.6 billion (2012 est.)"
"2014-06-24","21089","152","127","$68.38 billion (31 December 2013 est.)<br />$63.95 billion (31 December 2012 est.)"
"2014-06-24","21092","152","169","<i>total: </i>206,633 km<br /><i>paved: </i>148,338 km<br /><i>unpaved: </i>47,130 km (2013)"
"2014-06-24","21094","152","123","$121.4 billion (2013 est.)<br />$104.7 billion (2012 est.)"
"2014-06-24","21096","152","100","5% (2013 est.)"
"2014-06-24","21098","152","41","<i>total: </i>18.99 deaths/1,000 live births<br /><i>male: </i>19.35 deaths/1,000 live births<br /><i>female: </i>18.58 deaths/1,000 live births (2014 est.)"
"2014-06-24","21099","152","112","6.8% (2013 est.)<br />9.1% (2012 est.)"
"2014-06-24","21100","152","170","47,130 km (30,831 km weight under 50 tons) (2011)"
"2014-06-24","21102","152","101","52.93 million (2013 est.)"
"2014-06-24","21108","152","42","<i>total population: </i>72.91 years<br /><i>male: </i>70.44 years<br /><i>female: </i>75.65 years (2014 est.)"
"2014-06-24","21113","152","171","<i>total: </i>579<br /><i>by type: </i>barge carrier 1, bulk carrier 142, cargo 335, chemical tanker 23, container 19, liquefied gas 7, passenger/cargo 1, petroleum tanker 48, refrigerated cargo 1, roll on/roll off 1, specialized tanker 1<br /><i>registered in other countries: </i>86 (Cambodia 1, Kiribati 2, Mongolia 33, Panama 43, Taiwan 1, Tuvalu 6) (2010)"
"2014-06-24","21117","152","36","-0.32 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","21123","152","29","93,421,835 (July 2014 est.)"
"2014-06-24","21125","152","168","<i>total: </i>2,632 km<br /><i>standard gauge: </i>527 km 1.435-m gauge<br /><i>narrow gauge: </i>2,105 km 1.000-m gauge (2008)"
"2014-06-24","21130","152","44","1.85 children born/woman (2014 est.)"
"2014-06-24","21132","152","103","1.3% (2013 est.)<br />3.2% (2012 est.)"
"2014-06-24","21137","152","7","<i>total: </i>331,210 sq km<br /><i>land: </i>310,070 sq km<br /><i>water: </i>21,140 sq km"
"2014-06-24","21139","152","155","10.191 million (2012)"
"2014-06-24","21140","152","156","134.066 million (2012)"
"2014-06-24","21141","152","161","23.382 million (2009)"
"2014-06-24","21142","152","159",".vn"
"2014-06-24","21143","152","50","0.4% (2012 est.)"
"2014-06-24","21144","152","51","259,200 (2012 est.)"
"2014-06-24","21145","152","52","11,700 (2012 est.)"
"2014-06-24","21146","152","106","37.6 (2008)<br />36.1 (1998)"
"2014-06-24","21148","152","160","189,553 (2012)"
"2014-06-24","21149","152","110","48.2% of GDP (2013 est.)<br />48.1% of GDP (2012 est.)<br /><i><b>note:</b> </i>official data; data cover general government debt, and includes debt instruments issued (or owned) by government entities other than the treasury; the data include treasury debt held by foreign entities; the data include debt issued by subnational entities, as well as intra-governmental debt; intra-governmental debt consists of treasury borrowings from surpluses in the social funds, such as for retirement, medical care, and unemployment; debt instruments for the social funds are not sold at public auctions"
"2014-06-24","21150","152","119","$8.162 billion (2013 est.)<br />$9.062 billion (2012 est.)"
"2014-06-24","21151","152","126","$32.49 billion (31 December 2013 est.)<br />$26.11 billion (31 December 2012 est.)"
"2014-06-24","21155","152","128","$84.61 billion (31 December 2013 est.)<br />$73.71 billion (31 December 2012 est.)"
"2014-06-24","21156","152","129","$NA (31 December 2009 est.)<br />$5.3 billion (31 December 2008)"
"2014-06-24","21157","152","118","$38.2 billion (31 December 2011 est.)<br />$26 billion (31 December 2011)<br />$37 billion (31 December 2010 est.)"
"2014-06-24","21160","152","56","6.3% of GDP (2010)"
"2014-06-24","21161","152","113","9% (31 December 2012)<br />15% (31 December 2011)"
"2014-06-24","21162","152","114","10.5% (31 December 2013 est.)<br />13.47% (31 December 2012 est.)"
"2014-06-24","21163","152","117","$173.8 billion (31 December 2013 est.)<br />$163.5 billion (31 December 2012 est.)"
"2014-06-24","21166","152","115","$43.99 billion (31 December 2013 est.)<br />$40.34 billion (31 December 2012 est.)"
"2014-06-24","21167","152","116","$184.9 billion (31 December 2013 est.)<br />$165.9 billion (31 December 2012 est.)"
"2014-06-24","21173","152","108","25.2% of GDP (2013 est.)"
"2014-06-24","21174","152","109","-4.2% of GDP (2013 est.)"
"2014-06-24","21175","152","40","59 deaths/100,000 live births (2010)"
"2014-06-24","21176","152","55","12% (2011)"
"2014-06-24","21177","152","45","6.8% of GDP (2011)"
"2014-06-24","21180","152","54","1.7% (2008)"
"2014-06-24","21181","152","60","<i>total: </i>5.5%<br /><i>male: </i>4.6%<br /><i>female: </i>6.5% (2012)"
"2014-06-24","21183","152","132","117 billion kWh (2012 est.)"
"2014-06-24","21184","152","133","104 billion kWh (2012 est.)"
"2014-06-24","21185","152","134","964 million kWh (2010 est.)"
"2014-06-24","21186","152","135","2.7 billion kWh (2012 est.)"
"2014-06-24","21187","152","136","26.3 million kW (2012 est.)"
"2014-06-24","21188","152","137","55% of total installed capacity (2012 est.)"
"2014-06-24","21189","152","139","45% of total installed capacity (2012 est.)"
"2014-06-24","21190","152","138","0% of total installed capacity (2012 est.)"
"2014-06-24","21191","152","140","0.1% of total installed capacity (2012 est.)"
"2014-06-24","21192","152","141","363,500 bbl/day (2012 est.)"
"2014-06-24","21193","152","142","188,000 bbl/day (2012 est.)"
"2014-06-24","21194","152","143","0 bbl/day (2012 est.)"
"2014-06-24","21195","152","144","4.4 billion bbl (1 January 2013 est.)"
"2014-06-24","21196","152","145","112,000 bbl/day (2012 est.)"
"2014-06-24","21197","152","146","259,900 bbl/day (2012 est.)"
"2014-06-24","21198","152","147","37,050 bbl/day (2012 est.)"
"2014-06-24","21199","152","148","184,900 bbl/day (2012 est.)"
"2014-06-24","21200","152","149","9.3 billion cu m (2012 est.)"
"2014-06-24","21201","152","150","10.2 billion cu m (2012 est.)"
"2014-06-24","21202","152","151","0 cu m (2012 est.)"
"2014-06-24","21203","152","152","890 million cu m (2012 est.)"
"2014-06-24","21204","152","153","699.4 billion cu m (1 January 2013 est.)"
"2014-06-24","21210","152","95","38.4% of GDP (2013 est.)<br />39% of GDP (2012 est.)<br />32.8% of GDP (2011 est.)"
"2014-06-24","21231","153","29","approximately 15,700 live on the Sovereign Base Areas of Akrotiri and Dhekelia including 7,700 Cypriots, 3,600 Service and UK-based contract personnel, and 4,400 dependents"
